Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, Queen of Diamonds, 3 of Hearts",17,"9 of Diamonds, Ace of Diamonds",20,[],,20,10030,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Diamonds, 8 of Spades, Ace of Clubs",17,"5 of Clubs, 6 of Spades, 4 of Clubs, 6 of Diamonds",21,[],,20,10040,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Spades, 5 of Spades, 3 of Hearts, 8 of Clubs",24,"9 of Clubs, Queen of Spades",19,[],,20,10050,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 2 of Spades, 5 of Spades",17,"6 of Diamonds, 2 of Clubs, Jack of Diamonds",18,[],,20,10060,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, King of Clubs, Queen of Clubs, Ace of Spades",25,"Jack of Clubs, 2 of Diamonds, 9 of Clubs",21,[],,20,10070,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, King of Spades, 7 of Clubs, Ace of Clubs",23,"5 of Clubs, 10 of Diamonds, 8 of Hearts",23,[],,0,10070,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, 7 of Clubs",18,"Jack of Hearts, King of Hearts",20,[],,20,10080,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Diamonds, 8 of Clubs",18,"Queen of Hearts, 5 of Hearts, 10 of Spades",25,[],,-10,10060,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, 8 of Hearts, Queen of Diamonds",21,"4 of Clubs, 8 of Spades, Ace of Hearts, 6 of Hearts",19,[],,-10,10040,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 6 of Spades, 10 of Diamonds",26,"7 of Spades, 2 of Diamonds, Queen of Hearts",19,[],,20,10050,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Clubs, 8 of Hearts",18,7 of Diamonds,7,9 of Clubs,9,-20,10010,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, 10 of Clubs, King of Hearts",23,"7 of Clubs, Jack of Diamonds",17,[],,20,10020,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, Jack of Spades, 2 of Clubs, 3 of Diamonds",17,"4 of Clubs, 7 of Diamonds, Queen of Spades",21,[],,20,10030,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, 7 of Spades",17,"8 of Hearts, 6 of Diamonds, 10 of Diamonds",24,[],,-10,10010,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Diamonds, 6 of Clubs",17,6 of Diamonds,6,King of Spades,10,-20,9970,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Spades, 5 of Clubs, Queen of Hearts",21,"2 of Hearts, 4 of Spades, Queen of Hearts, 2 of Hearts",18,[],,-10,9950,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 6 of Clubs, 2 of Clubs",17,"King of Hearts, 7 of Hearts",17,[],,0,9950,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 8 of Clubs, Jack of Clubs",20,"3 of Diamonds, 2 of Spades, 10 of Hearts, 4 of Diamonds",19,[],,-10,9930,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Diamonds, King of Hearts",17,"5 of Diamonds, 6 of Spades, 10 of Spades",21,[],,20,9940,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Hearts, Ace of Spades, 3 of Diamonds",19,"9 of Hearts, Queen of Clubs",19,[],,0,9940,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 4 of Diamonds, 3 of Hearts, 4 of Hearts, 10 of Hearts",23,"3 of Hearts, 5 of Hearts, 10 of Diamonds",18,[],,20,9950,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 3 of Clubs, Jack of Hearts",17,6 of Clubs,6,10 of Clubs,10,-20,9910,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, 3 of Diamonds, 9 of Spades",22,"4 of Hearts, Jack of Spades, Ace of Clubs, Ace of Diamonds, Ace of Diamonds",27,[],,0,9910,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Spades, Ace of Spades",22,"2 of Diamonds, 2 of Clubs, Queen of Clubs, Queen of Spades",24,[],,0,9910,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, Jack of Diamonds",17,"King of Diamonds, 2 of Hearts, Ace of Spades, 8 of Diamonds",21,[],,20,9920,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, Ace of Hearts",21,"3 of Hearts, 6 of Spades, 7 of Spades, 6 of Clubs",22,[],,-10,9900,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 3 of Spades, Ace of Diamonds",19,"3 of Spades, 5 of Spades, 5 of Diamonds, 4 of Diamonds",17,[],,-10,9880,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, King of Clubs, 8 of Spades",24,"3 of Spades, King of Diamonds, Queen of Clubs",23,[],,0,9880,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 6 of Clubs, 9 of Diamonds",25,6 of Hearts,6,Queen of Hearts,10,40,9900,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Spades, 5 of Spades, Jack of Spades",24,"Queen of Diamonds, 10 of Spades",20,[],,20,9910,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 6 of Hearts, Jack of Hearts",21,"2 of Hearts, 10 of Hearts, 8 of Diamonds",20,[],,-10,9890,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Diamonds, Ace of Clubs",19,"King of Clubs, King of Clubs",20,[],,20,9900,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 4 of Hearts, 9 of Clubs",23,"2 of Diamonds, King of Hearts, 2 of Diamonds, 8 of Clubs",22,[],,0,9900,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 10 of Spades",20,"7 of Spades, Jack of Spades",17,[],,-10,9880,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 8 of Hearts, 9 of Hearts",25,"2 of Diamonds, 4 of Clubs, 3 of Hearts, 2 of Spades, 4 of Diamonds, 2 of Diamonds",17,[],,20,9890,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, King of Hearts",17,"Ace of Diamonds, King of Hearts",21,[],,20,9900,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 4 of Diamonds, Queen of Clubs",20,"3 of Spades, 8 of Hearts, 2 of Spades, 8 of Diamonds",21,[],,20,9910,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Hearts, 7 of Diamonds, 4 of Diamonds, Jack of Clubs",26,"3 of Clubs, 4 of Spades, 3 of Diamonds, Jack of Hearts",20,[],,20,9920,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 7 of Diamonds",17,"10 of Diamonds, 5 of Clubs, Jack of Diamonds",25,[],,-10,9900,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Diamonds, 6 of Hearts, Ace of Spades, 7 of Hearts",21,"9 of Hearts, 8 of Diamonds",17,[],,-10,9880,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Diamonds, 10 of Hearts",20,"3 of Clubs, 5 of Diamonds, Jack of Spades",18,[],,-10,9860,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Clubs, 7 of Spades, King of Hearts",24,"8 of Hearts, 5 of Spades, 6 of Hearts",19,[],,20,9870,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, 8 of Diamonds",18,"7 of Clubs, 5 of Clubs, 6 of Hearts",18,[],,0,9870,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Diamonds, 3 of Clubs, 4 of Hearts",17,"Ace of Clubs, 6 of Spades",17,[],,0,9870,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 7 of Diamonds, 5 of Hearts, 7 of Spades",21,"6 of Hearts, 4 of Spades, 10 of Clubs",20,[],,-10,9850,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Diamonds, King of Diamonds",19,"King of Spades, Ace of Spades",21,[],,20,9860,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, 10 of Hearts, 8 of Hearts",20,"8 of Clubs, King of Spades",18,[],,-10,9840,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, 6 of Clubs, 9 of Hearts",25,"Jack of Hearts, Ace of Spades",21,[],,20,9850,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, 8 of Hearts, 4 of Hearts, Queen of Clubs",26,"7 of Clubs, 6 of Spades, 9 of Clubs",22,[],,0,9850,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, Jack of Spades, 2 of Hearts, 8 of Clubs",24,7 of Hearts,7,Ace of Hearts,11,40,9870,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 8 of Spades",18,"5 of Spades, 6 of Spades, Ace of Diamonds, 8 of Spades",20,[],,20,9880,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Diamonds, Queen of Clubs",21,"10 of Clubs, 8 of Spades",18,[],,-10,9860,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 2 of Spades, 9 of Hearts",21,"6 of Hearts, 8 of Spades, 8 of Clubs",22,[],,-10,9840,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Diamonds, 10 of Hearts",21,"Queen of Diamonds, 5 of Diamonds, Ace of Spades, 3 of Clubs",19,[],,-10,9820,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, 6 of Spades, Ace of Spades, 5 of Spades",21,Queen of Hearts,10,6 of Clubs,6,-20,9780,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Spades, 9 of Spades",19,"9 of Diamonds, 2 of Spades, 4 of Clubs, 8 of Diamonds",23,[],,-10,9760,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Clubs, Queen of Hearts, King of Clubs",23,"Jack of Hearts, 5 of Spades, King of Diamonds",25,[],,0,9760,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 6 of Clubs, 6 of Spades",18,"5 of Hearts, 4 of Hearts, Ace of Diamonds",20,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 2 of Clubs, 6 of Diamonds, King of Diamonds",22,"10 of Spades, Ace of Hearts",21,[],,20,9780,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, Queen of Diamonds, 3 of Diamonds",18,"Jack of Hearts, 3 of Diamonds, 10 of Diamonds",23,[],,-10,9760,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, King of Clubs",19,"3 of Spades, 9 of Clubs, Queen of Clubs",22,[],,-10,9740,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, Queen of Hearts",20,"Jack of Clubs, 3 of Diamonds, 2 of Diamonds, Ace of Clubs, 5 of Clubs",21,[],,20,9750,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, 5 of Diamonds, 5 of Hearts, King of Diamonds, Ace of Clubs",24,"7 of Clubs, 7 of Diamonds, Queen of Diamonds",24,[],,0,9750,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, 9 of Spades",19,"Ace of Spades, 3 of Diamonds, 6 of Diamonds",20,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 10 of Spades, Ace of Clubs, 8 of Clubs",21,"Ace of Hearts, 9 of Diamonds",20,[],,-10,9740,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 9 of Diamonds",18,"6 of Clubs, 2 of Clubs, King of Clubs",18,[],,0,9740,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 8 of Diamonds",17,"2 of Hearts, 4 of Clubs, 9 of Spades, 6 of Diamonds",21,[],,20,9750,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 2 of Hearts, 4 of Diamonds, 4 of Spades",20,"3 of Spades, 10 of Hearts, Jack of Diamonds",23,[],,-10,9730,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Spades, Queen of Diamonds",20,"5 of Clubs, 10 of Clubs, Queen of Spades",25,[],,-10,9710,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 7 of Spades, 9 of Spades",20,"8 of Diamonds, 9 of Clubs",17,[],,-10,9690,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, Queen of Spades",20,"5 of Clubs, Queen of Hearts, 7 of Hearts, Ace of Hearts",23,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, 5 of Diamonds, 6 of Spades",18,"Queen of Hearts, 10 of Diamonds",20,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, 4 of Spades, King of Spades",19,"4 of Clubs, Ace of Clubs, 2 of Clubs",17,[],,-10,9660,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, Ace of Hearts",22,"Queen of Clubs, 5 of Hearts, King of Hearts",25,[],,0,9660,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, 6 of Hearts, 2 of Diamonds, 3 of Diamonds",17,"Jack of Clubs, 3 of Clubs, 3 of Hearts, 3 of Spades",19,[],,20,9670,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Spades, Jack of Clubs",20,"King of Clubs, 10 of Spades",20,[],,0,9670,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, King of Diamonds, 7 of Diamonds",23,"4 of Spades, King of Spades, 3 of Hearts",17,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Spades, 2 of Diamonds, 9 of Spades",20,"Jack of Spades, King of Diamonds",20,[],,0,9680,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, King of Spades, 3 of Spades, 8 of Spades",24,"Queen of Hearts, 10 of Hearts",20,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, King of Spades",21,"King of Clubs, King of Spades",20,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, King of Spades, 8 of Spades",22,"5 of Diamonds, 7 of Clubs, 6 of Clubs",18,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Hearts, Jack of Clubs",20,"King of Clubs, King of Hearts",20,[],,0,9680,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, 7 of Clubs, 4 of Spades, Queen of Diamonds",26,"8 of Spades, 4 of Clubs, 8 of Diamonds",20,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 10 of Hearts",20,"6 of Hearts, 6 of Clubs, 10 of Diamonds",22,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, King of Hearts",20,"Ace of Spades, 4 of Diamonds, 6 of Hearts",21,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Spades, 7 of Diamonds, 7 of Hearts",20,"Queen of Clubs, 3 of Spades, King of Hearts",23,[],,-10,9660,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, 8 of Clubs, 10 of Spades",20,"6 of Clubs, 5 of Hearts, 8 of Hearts",19,[],,-10,9640,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Spades, Ace of Diamonds",17,"2 of Hearts, 5 of Hearts, Ace of Spades",18,[],,20,9650,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, 4 of Hearts, 7 of Spades, 7 of Spades",22,"4 of Clubs, 4 of Diamonds, 9 of Spades",17,[],,20,9660,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, 9 of Diamonds, 9 of Clubs",23,"6 of Clubs, 3 of Spades, 2 of Spades, 6 of Hearts",17,[],,20,9670,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, 8 of Spades",18,"Queen of Spades, 2 of Spades, 5 of Diamonds",17,[],,-10,9650,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
