"6 of Diamonds, 9 of Clubs, 4 of Diamonds",19,"King of Clubs, 9 of Spades",19,[],,0,9920,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, Queen of Clubs, Jack of Clubs",26,"2 of Hearts, 2 of Diamonds, 8 of Spades, King of Diamonds",22,[],,0,9920,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 7 of Spades, 7 of Hearts",19,"Jack of Clubs, 7 of Spades",17,[],,-10,9900,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, 4 of Clubs, King of Clubs, Ace of Diamonds",25,"Ace of Clubs, 10 of Clubs",21,[],,20,9910,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Diamonds, 2 of Spades, Jack of Hearts",22,"4 of Hearts, 3 of Clubs, 10 of Spades",17,[],,20,9920,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, Jack of Hearts",20,"King of Clubs, 3 of Spades, 3 of Clubs, 2 of Hearts",18,[],,-10,9900,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Queen of Hearts",18,"Queen of Diamonds, 5 of Hearts, 2 of Spades",17,[],,-10,9880,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, 3 of Diamonds, 8 of Spades, 4 of Diamonds",18,"8 of Clubs, Queen of Spades",18,[],,0,9880,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Spades, 5 of Diamonds, Jack of Clubs",24,"10 of Diamonds, 10 of Diamonds",20,[],,20,9890,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, Jack of Diamonds",20,"2 of Hearts, 3 of Hearts, 10 of Hearts, Jack of Diamonds, Ace of Clubs",26,[],,-10,9870,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 6 of Clubs, Ace of Spades",17,"6 of Spades, 2 of Clubs, King of Clubs",18,[],,20,9880,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Spades, Ace of Hearts",22,"8 of Spades, 9 of Diamonds",17,[],,20,9890,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Spades, King of Clubs, Ace of Diamonds, 7 of Diamonds",20,"2 of Diamonds, Ace of Clubs, 5 of Spades",18,[],,-10,9870,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, 3 of Spades, 2 of Diamonds, 5 of Spades",20,"4 of Diamonds, 5 of Clubs, 3 of Hearts, 10 of Clubs",22,[],,-10,9850,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 2 of Spades, Queen of Diamonds",18,"4 of Diamonds, 5 of Diamonds, 7 of Spades, 6 of Spades",22,[],,-10,9830,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Diamonds, Queen of Spades",20,"10 of Diamonds, 8 of Clubs",18,[],,-10,9810,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Spades, Queen of Clubs",18,"3 of Spades, King of Hearts, Queen of Clubs",23,[],,-10,9790,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, 7 of Diamonds, 10 of Diamonds",21,"4 of Spades, 6 of Diamonds, 9 of Diamonds",19,[],,-10,9770,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 8 of Clubs",18,"10 of Spades, 2 of Hearts, 5 of Hearts",17,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, 7 of Clubs, 10 of Clubs",24,"3 of Diamonds, Jack of Clubs, 4 of Hearts",17,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, Ace of Hearts",22,"Queen of Spades, Queen of Diamonds",20,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, 2 of Hearts, 10 of Spades, Jack of Spades",26,"Queen of Hearts, 9 of Diamonds",19,[],,20,9780,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 8 of Clubs, 4 of Diamonds, 8 of Hearts",22,"2 of Diamonds, 5 of Diamonds, 8 of Diamonds, 6 of Diamonds",21,[],,20,9790,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 8 of Diamonds, 9 of Diamonds",19,"Jack of Diamonds, 8 of Diamonds",18,[],,-10,9770,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, 10 of Spades",20,"6 of Spades, 3 of Diamonds, 4 of Spades, 3 of Spades, 6 of Hearts",22,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 6 of Clubs, King of Spades",26,"5 of Clubs, 7 of Spades, Ace of Diamonds, 7 of Hearts",20,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Spades, 10 of Hearts",18,"5 of Hearts, 7 of Clubs, 7 of Spades",19,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Hearts, 5 of Spades, 2 of Hearts",17,"8 of Clubs, 5 of Hearts, 8 of Diamonds",21,[],,20,9780,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, King of Diamonds, 3 of Hearts",18,"5 of Clubs, Jack of Spades, 9 of Hearts",24,[],,-10,9760,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, 9 of Hearts, Jack of Clubs",23,"9 of Clubs, 6 of Hearts, 9 of Hearts",24,[],,0,9760,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Hearts, Queen of Spades",20,"8 of Clubs, Ace of Hearts",19,[],,-10,9740,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, 8 of Diamonds, 3 of Diamonds",18,"10 of Hearts, 8 of Spades",18,[],,0,9740,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, 7 of Clubs",17,"3 of Diamonds, Queen of Spades, King of Diamonds",23,[],,-10,9720,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Hearts, 4 of Hearts, 4 of Spades",18,"Ace of Clubs, 10 of Spades",21,[],,20,9730,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 6 of Clubs, King of Spades",20,"Queen of Hearts, 9 of Spades",19,[],,-10,9710,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 3 of Hearts, Queen of Diamonds, 9 of Clubs",24,"King of Hearts, 3 of Spades, 7 of Clubs",20,[],,20,9720,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 3 of Clubs, 2 of Diamonds, Ace of Clubs, 5 of Clubs",20,"5 of Spades, 7 of Spades, King of Hearts, Ace of Diamonds",23,[],,-10,9700,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Spades, 5 of Spades, 2 of Spades, 8 of Spades",21,"6 of Clubs, 6 of Spades, 7 of Spades",19,[],,-10,9680,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 8 of Diamonds, 5 of Clubs, 3 of Hearts",18,"5 of Spades, 3 of Diamonds, 4 of Diamonds, 6 of Clubs",18,[],,0,9680,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Clubs, 10 of Spades",18,"King of Clubs, 7 of Spades",17,[],,-10,9660,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, 5 of Diamonds, 6 of Hearts, King of Spades",26,6 of Spades,6,King of Diamonds,10,40,9680,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, 6 of Clubs",17,"Queen of Clubs, 8 of Clubs",18,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Hearts, 10 of Diamonds",20,"7 of Clubs, 4 of Clubs, 2 of Diamonds, 4 of Clubs",17,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, Ace of Spades",17,"Jack of Hearts, 9 of Diamonds",19,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, Jack of Diamonds",19,"10 of Hearts, King of Hearts",20,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 8 of Diamonds, King of Diamonds",22,6 of Hearts,6,Jack of Diamonds,10,40,9710,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 6 of Spades, Jack of Diamonds",26,"Jack of Hearts, 8 of Spades",18,[],,20,9720,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, Queen of Clubs, 7 of Clubs",19,"9 of Spades, 3 of Hearts, 4 of Clubs, Queen of Spades",26,[],,-10,9700,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Spades, 6 of Spades, Queen of Spades",18,"2 of Diamonds, 9 of Spades, 5 of Hearts, Jack of Spades",26,[],,-10,9680,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Clubs, 8 of Hearts, 10 of Diamonds",25,"Jack of Spades, 5 of Diamonds, 7 of Hearts",22,[],,0,9680,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, Queen of Clubs, King of Clubs",26,"King of Spades, Ace of Spades",21,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Spades, 7 of Hearts, 10 of Diamonds",19,"4 of Diamonds, Jack of Clubs, 2 of Clubs, King of Spades",26,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 10 of Spades, 10 of Hearts",24,"10 of Spades, 8 of Hearts",18,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 7 of Diamonds, Ace of Hearts",17,"5 of Clubs, Queen of Diamonds, 4 of Diamonds",19,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, Jack of Spades",20,"9 of Clubs, 5 of Diamonds, 10 of Clubs",24,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Clubs, 3 of Diamonds, 5 of Clubs",18,"5 of Hearts, King of Spades, 7 of Spades, Ace of Spades",23,[],,-10,9650,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, 7 of Spades",18,"Jack of Diamonds, 9 of Spades",19,[],,20,9660,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, 9 of Spades",19,"10 of Spades, 9 of Hearts",19,[],,0,9660,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 7 of Hearts, 9 of Clubs",24,"2 of Clubs, King of Hearts, 4 of Spades, 4 of Clubs",20,[],,20,9670,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, Queen of Diamonds",21,"5 of Clubs, Ace of Clubs, 2 of Hearts",18,[],,-10,9650,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, Jack of Clubs, 3 of Spades, 5 of Hearts",20,"2 of Spades, 9 of Diamonds, 5 of Hearts, King of Spades",26,[],,-10,9630,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, 9 of Clubs, Ace of Diamonds, 5 of Spades",18,Queen of Diamonds,10,6 of Diamonds,6,-20,9590,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, 10 of Spades",20,"Queen of Spades, 2 of Diamonds, 7 of Spades",19,[],,-10,9570,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, 5 of Spades, 3 of Diamonds",18,"Ace of Diamonds, 10 of Clubs",21,[],,20,9580,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, Queen of Spades, 2 of Spades, 10 of Hearts, Ace of Diamonds",26,"10 of Hearts, 9 of Clubs",19,[],,20,9590,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Diamonds, 4 of Diamonds, 10 of Clubs",24,"5 of Diamonds, 2 of Hearts, Queen of Clubs",17,[],,20,9600,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Diamonds, Ace of Spades",21,Jack of Hearts,10,6 of Diamonds,6,-20,9560,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Jack of Spades",18,10 of Hearts,10,6 of Clubs,6,-20,9520,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 3 of Spades, 8 of Diamonds, 7 of Diamonds",23,"2 of Clubs, 4 of Hearts, Queen of Hearts, 8 of Hearts",24,[],,0,9520,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, Queen of Hearts",20,"10 of Spades, 10 of Clubs",20,[],,0,9520,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 3 of Diamonds, 6 of Diamonds, 3 of Hearts",18,"6 of Diamonds, 9 of Hearts, Queen of Clubs",25,[],,-10,9500,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, 9 of Diamonds, King of Clubs",21,"6 of Diamonds, 7 of Diamonds, 2 of Hearts, King of Spades",25,[],,-10,9480,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, 3 of Hearts, 7 of Hearts",20,"10 of Diamonds, 7 of Clubs",17,[],,-10,9460,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, 4 of Clubs, Ace of Hearts",17,Ace of Diamonds,11,7 of Clubs,7,-20,9420,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, 3 of Spades, 5 of Hearts",19,"Jack of Spades, 7 of Diamonds",17,[],,-10,9400,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, Queen of Diamonds, Queen of Hearts",24,"Queen of Spades, 4 of Hearts, King of Hearts",24,[],,0,9400,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 3 of Spades, 9 of Diamonds",20,"4 of Spades, 7 of Clubs, 6 of Clubs",17,[],,-10,9380,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Clubs, 8 of Clubs",19,"2 of Clubs, 6 of Spades, 4 of Spades, 8 of Clubs",20,[],,20,9390,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Hearts, Jack of Clubs",20,"3 of Clubs, 3 of Clubs, Jack of Hearts, 8 of Diamonds",24,[],,-10,9370,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, Ace of Clubs",17,"Queen of Spades, 10 of Clubs",20,[],,20,9380,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Spades, 4 of Spades, 2 of Hearts",17,"8 of Clubs, 3 of Clubs, 3 of Clubs, 8 of Diamonds",22,[],,-10,9360,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Diamonds, 4 of Hearts, 6 of Clubs",19,"5 of Spades, 9 of Spades, Ace of Clubs, Ace of Spades",26,[],,-10,9340,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, 8 of Clubs, King of Spades",22,"5 of Hearts, 9 of Clubs, 7 of Spades",21,[],,20,9350,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, Ace of Diamonds",21,"2 of Spades, Jack of Spades, 10 of Hearts",22,[],,-10,9330,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, 2 of Hearts, 7 of Diamonds",19,"King of Diamonds, 2 of Clubs, 6 of Spades",18,[],,-10,9310,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, Ace of Clubs",21,"6 of Spades, 2 of Diamonds, King of Clubs",18,[],,-10,9290,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, Queen of Hearts, 3 of Diamonds",18,"7 of Diamonds, Queen of Spades",17,[],,-10,9270,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, 8 of Spades, 8 of Spades",22,6 of Spades,6,Queen of Spades,10,40,9290,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, 10 of Spades",19,"Queen of Hearts, 9 of Spades",19,[],,0,9290,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, Jack of Clubs, 2 of Diamonds",17,"King of Diamonds, Ace of Spades",21,[],,20,9300,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, Jack of Clubs",21,"King of Spades, 7 of Spades",17,[],,-10,9280,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, 3 of Diamonds, 9 of Hearts, 2 of Clubs",18,"2 of Hearts, 2 of Spades, 5 of Spades, 9 of Diamonds",18,[],,0,9280,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 9 of Spades",19,7 of Diamonds,7,9 of Diamonds,9,-20,9240,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, 10 of Diamonds, 8 of Hearts",21,"4 of Hearts, 10 of Spades, Ace of Clubs, 3 of Hearts",18,[],,-10,9220,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
