Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, Queen of Hearts, 7 of Hearts",23,"7 of Hearts, 7 of Clubs, Queen of Spades",24,[],,0,9920,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, King of Diamonds",21,"Ace of Diamonds, 9 of Spades",20,[],,-10,9900,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Diamonds, 10 of Diamonds",17,"5 of Hearts, Jack of Spades, 3 of Hearts",18,[],,20,9910,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, 10 of Clubs, 6 of Clubs",19,"3 of Diamonds, 10 of Clubs, Jack of Hearts, Ace of Diamonds",24,[],,-10,9890,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Clubs, 5 of Spades, Jack of Diamonds",25,"2 of Diamonds, 7 of Diamonds, 10 of Diamonds",19,[],,20,9900,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Diamonds, 6 of Hearts, 6 of Hearts",22,"7 of Clubs, 7 of Diamonds, 3 of Spades",17,[],,20,9910,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, Jack of Diamonds",20,"6 of Spades, 6 of Clubs, Jack of Clubs",22,[],,-10,9890,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, 5 of Diamonds, Jack of Spades",20,9 of Spades,9,7 of Diamonds,7,-20,9850,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, 6 of Diamonds, 2 of Spades, Queen of Clubs",21,"Jack of Diamonds, 8 of Spades",18,[],,-10,9830,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, Ace of Spades",21,"9 of Clubs, 10 of Spades",19,[],,-10,9810,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 8 of Diamonds, Queen of Hearts",22,"8 of Hearts, King of Spades",18,[],,20,9820,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Clubs, Ace of Hearts",22,"9 of Hearts, Queen of Hearts",19,[],,20,9830,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Spades, 9 of Clubs",17,"4 of Diamonds, King of Clubs, Queen of Diamonds",24,[],,-10,9810,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, King of Clubs, 2 of Spades",17,"3 of Spades, Jack of Hearts, King of Clubs, Ace of Hearts",24,[],,-10,9790,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, Jack of Hearts, 9 of Diamonds, Ace of Clubs",24,"9 of Hearts, 2 of Spades, Jack of Spades, Ace of Clubs",22,[],,0,9790,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 4 of Diamonds, 2 of Clubs, 8 of Clubs",18,"Ace of Clubs, Jack of Spades",21,[],,20,9800,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, 3 of Diamonds, 7 of Clubs, 9 of Diamonds, Ace of Diamonds",22,"3 of Diamonds, 2 of Diamonds, 9 of Clubs, Ace of Clubs, 4 of Diamonds",19,[],,20,9810,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, Jack of Spades",20,"5 of Hearts, Jack of Diamonds, 10 of Spades",25,[],,-10,9790,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 3 of Spades, 4 of Clubs, 9 of Diamonds",22,"Queen of Spades, King of Diamonds",20,[],,20,9800,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 7 of Hearts, 2 of Spades",17,"9 of Diamonds, Ace of Hearts",20,[],,20,9810,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 4 of Clubs, 4 of Spades, 7 of Spades",19,"Ace of Diamonds, 5 of Diamonds, 5 of Hearts",21,[],,20,9820,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 9 of Spades",17,"2 of Clubs, Queen of Clubs, 7 of Diamonds",19,[],,20,9830,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, Queen of Spades",20,"King of Hearts, 3 of Hearts, 5 of Hearts",18,[],,-10,9810,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 9 of Spades",19,"10 of Hearts, 2 of Hearts, 10 of Hearts",22,[],,-10,9790,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, Jack of Hearts, Ace of Spades, 4 of Hearts",17,"Ace of Hearts, 4 of Clubs, 3 of Clubs",18,[],,20,9800,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 4 of Spades, 8 of Diamonds",21,"8 of Clubs, Jack of Diamonds",18,[],,-10,9780,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Diamonds, Jack of Clubs, 6 of Hearts",19,"9 of Spades, Ace of Clubs",20,[],,20,9790,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, 10 of Spades",17,"7 of Spades, Queen of Clubs",17,[],,0,9790,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, 3 of Clubs, Queen of Spades",20,"5 of Clubs, 3 of Spades, 8 of Spades, 9 of Hearts",25,[],,-10,9770,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, Ace of Hearts",18,"2 of Hearts, 8 of Spades, 2 of Diamonds, 10 of Clubs",22,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, King of Clubs",17,"4 of Hearts, 5 of Clubs, Queen of Diamonds",19,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Hearts, 5 of Clubs, 4 of Clubs, 8 of Clubs",22,"4 of Hearts, 7 of Spades, 6 of Diamonds",17,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Spades, 8 of Clubs",18,"2 of Clubs, 6 of Spades, King of Diamonds",18,[],,0,9770,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, 8 of Diamonds, Jack of Hearts",23,"9 of Clubs, Jack of Clubs",19,[],,20,9780,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 5 of Spades, 8 of Spades",18,6 of Diamonds,6,Jack of Clubs,10,-20,9740,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, 7 of Hearts, 3 of Clubs, King of Diamonds",22,6 of Diamonds,6,10 of Diamonds,10,40,9760,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Clubs, 2 of Spades, Queen of Clubs",19,"2 of Diamonds, 4 of Clubs, 8 of Diamonds, King of Hearts",24,[],,-10,9740,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Spades, 4 of Clubs, 10 of Hearts",24,"6 of Hearts, Ace of Diamonds",17,[],,20,9750,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Clubs, 5 of Hearts, 2 of Spades, 8 of Spades",23,"5 of Hearts, Jack of Clubs, 10 of Spades",25,[],,0,9750,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 4 of Hearts, 6 of Hearts, 7 of Diamonds",23,"9 of Spades, 10 of Clubs",19,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 2 of Hearts, 3 of Spades, Ace of Spades, 4 of Spades",20,"2 of Hearts, 7 of Diamonds, Jack of Clubs",19,[],,-10,9740,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 5 of Diamonds, 2 of Diamonds, 2 of Clubs, 10 of Clubs",25,"3 of Hearts, 3 of Diamonds, Ace of Spades",17,[],,20,9750,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Diamonds, Ace of Spades, 5 of Clubs",18,"Ace of Hearts, Jack of Diamonds",21,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 4 of Spades, 8 of Diamonds",22,"King of Spades, 9 of Clubs",19,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, King of Hearts, Ace of Diamonds, 5 of Clubs",19,"7 of Diamonds, 6 of Diamonds, Queen of Hearts",23,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 5 of Spades, 2 of Clubs, Jack of Clubs",22,"3 of Hearts, 9 of Clubs, 2 of Clubs, 7 of Hearts",21,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, 9 of Spades",20,"2 of Diamonds, 10 of Diamonds, 3 of Hearts, 6 of Spades",21,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, King of Spades",20,"9 of Diamonds, Queen of Clubs",19,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, 4 of Diamonds, 2 of Hearts, King of Diamonds",18,"Ace of Hearts, King of Spades",21,[],,20,9760,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Jack of Spades",18,"10 of Clubs, 5 of Diamonds, 4 of Spades",19,[],,20,9770,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, Ace of Spades",21,"9 of Spades, 9 of Spades",18,[],,-10,9750,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, 2 of Spades, 8 of Spades, 2 of Spades, 5 of Spades",21,"Queen of Hearts, Ace of Diamonds",21,[],,0,9750,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Clubs, Jack of Hearts",20,"8 of Hearts, Ace of Spades",19,[],,-10,9730,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Clubs, 8 of Spades, 5 of Clubs, 4 of Spades",20,"3 of Spades, 2 of Diamonds, 6 of Spades, 8 of Clubs",19,[],,-10,9710,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, 7 of Clubs, Ace of Clubs",20,"Queen of Diamonds, 7 of Hearts",17,[],,-10,9690,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Hearts, 6 of Clubs, 2 of Clubs",18,"9 of Hearts, 8 of Diamonds",17,[],,-10,9670,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 5 of Hearts, 9 of Diamonds",19,"8 of Clubs, King of Clubs",18,[],,-10,9650,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Clubs, 5 of Hearts, 6 of Clubs, King of Hearts",24,"10 of Clubs, 10 of Hearts",20,[],,20,9660,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Spades, 7 of Spades, 3 of Spades, Jack of Spades",26,6 of Diamonds,6,Queen of Spades,10,40,9680,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, Queen of Hearts",20,"3 of Clubs, Queen of Diamonds, Queen of Spades",23,[],,-10,9660,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Clubs, Ace of Clubs",18,"4 of Hearts, King of Spades, 5 of Spades",19,[],,20,9670,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 2 of Clubs, 7 of Clubs",19,"King of Diamonds, King of Diamonds",20,[],,20,9680,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Diamonds, Queen of Hearts",17,"King of Spades, 10 of Spades",20,[],,20,9690,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, 5 of Diamonds, 5 of Spades, 8 of Spades",21,Queen of Spades,10,6 of Hearts,6,-20,9650,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, 9 of Diamonds",19,"Queen of Hearts, 9 of Spades",19,[],,0,9650,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, 7 of Diamonds, 6 of Diamonds",20,"3 of Diamonds, Jack of Diamonds, 3 of Diamonds, 7 of Hearts",23,[],,-10,9630,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 9 of Diamonds",17,"5 of Hearts, Jack of Diamonds, 7 of Clubs",22,[],,-10,9610,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, 4 of Diamonds, 3 of Clubs",17,"8 of Clubs, Queen of Diamonds",18,[],,20,9620,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 2 of Diamonds, 4 of Clubs, 6 of Diamonds, 3 of Hearts",17,"2 of Diamonds, 9 of Diamonds, 4 of Clubs, Ace of Clubs, Ace of Diamonds",27,[],,-10,9600,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Hearts, Queen of Spades",20,"6 of Spades, 7 of Spades, 4 of Hearts",17,[],,-10,9580,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Diamonds, 3 of Clubs, Queen of Clubs",23,"7 of Spades, 6 of Clubs, Jack of Hearts",23,[],,0,9580,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 4 of Hearts, 9 of Clubs",19,"King of Clubs, 4 of Hearts, Jack of Hearts",24,[],,-10,9560,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Hearts, 2 of Spades, 4 of Clubs, 10 of Hearts",25,"Queen of Clubs, King of Diamonds",20,[],,20,9570,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Diamonds, 4 of Spades, 4 of Clubs",19,"Ace of Hearts, Queen of Diamonds",21,[],,20,9580,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, Jack of Diamonds, 9 of Clubs, Ace of Hearts",22,"7 of Spades, Queen of Spades",17,[],,20,9590,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, 5 of Hearts, Jack of Diamonds",20,6 of Spades,6,Queen of Clubs,10,-20,9550,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, 9 of Diamonds",17,"9 of Clubs, Queen of Hearts",19,[],,20,9560,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, Ace of Clubs, 5 of Clubs",20,"King of Hearts, 9 of Clubs",19,[],,-10,9540,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, Ace of Spades",21,"5 of Diamonds, King of Diamonds, 7 of Diamonds, Ace of Diamonds",23,[],,-10,9520,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Spades, King of Hearts",20,"10 of Spades, Jack of Spades",20,[],,0,9520,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Jack of Hearts",18,6 of Spades,6,10 of Hearts,10,-20,9480,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Diamonds, 7 of Clubs, 6 of Clubs",21,6 of Hearts,6,King of Clubs,10,-20,9440,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, 3 of Diamonds, 10 of Spades",23,"4 of Hearts, 8 of Hearts, Queen of Clubs",22,[],,0,9440,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, 8 of Clubs, 10 of Diamonds",25,"4 of Clubs, 8 of Diamonds, 5 of Spades",17,[],,20,9450,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Hearts, 8 of Clubs, Ace of Diamonds, 6 of Clubs",18,"Ace of Clubs, King of Hearts",21,[],,20,9460,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, 5 of Clubs, 6 of Diamonds, Ace of Spades",22,Ace of Clubs,11,7 of Diamonds,7,40,9480,20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, 10 of Clubs, Ace of Diamonds, 2 of Diamonds",17,"3 of Diamonds, 4 of Hearts, 8 of Diamonds, 3 of Hearts",18,[],,20,9490,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, King of Clubs, 10 of Hearts",22,"3 of Clubs, 4 of Spades, King of Diamonds",17,[],,20,9500,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, Ace of Diamonds",18,"8 of Clubs, 7 of Diamonds, 10 of Spades, Ace of Hearts",26,[],,-10,9480,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 7 of Hearts, 2 of Clubs, King of Diamonds",25,"2 of Diamonds, Queen of Clubs, 5 of Diamonds",17,[],,20,9490,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, Jack of Hearts",19,6 of Clubs,6,10 of Diamonds,10,-20,9450,-40,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, Queen of Diamonds",17,"Queen of Spades, Ace of Diamonds",21,[],,20,9460,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Diamonds, 4 of Hearts, 3 of Diamonds",17,"Jack of Spades, Jack of Spades",20,[],,20,9470,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Spades, 5 of Clubs, Jack of Diamonds",22,"6 of Diamonds, 3 of Clubs, 7 of Clubs, Ace of Hearts",17,[],,20,9480,10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Hearts, Queen of Clubs",20,"3 of Diamonds, Ace of Diamonds, Ace of Hearts, 5 of Hearts",20,[],,0,9480,-10,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 10 of Diamonds",20,"6 of Hearts, Ace of Clubs",17,[],,-10,9460,-20,strat2
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
