"2 of Diamonds, 5 of Diamonds, Jack of Spades",17,"5 of Clubs, 5 of Spades, 4 of Clubs, Ace of Diamonds, 4 of Diamonds",19,[],,20,9640,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 2 of Diamonds, Queen of Spades",22,"5 of Hearts, 10 of Clubs, 2 of Hearts",17,[],,20,9650,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Spades, Queen of Clubs",21,"9 of Clubs, 2 of Spades, 3 of Hearts",14,[],,-20,9610,-40,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, 9 of Diamonds, 6 of Spades",19,"Queen of Spades, 4 of Hearts, King of Spades",24,[],,-10,9590,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Spades, 4 of Clubs, 9 of Diamonds",21,"5 of Spades, 4 of Diamonds, 7 of Spades, 9 of Diamonds",25,[],,-10,9570,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Diamonds, Queen of Hearts, King of Hearts",23,"8 of Diamonds, 4 of Spades, 2 of Clubs, 7 of Spades",21,[],,20,9580,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 9 of Hearts",19,"7 of Clubs, 6 of Hearts, 10 of Hearts",23,[],,-10,9560,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Clubs, 9 of Hearts",17,"2 of Spades, 6 of Spades, 2 of Spades, 3 of Hearts, Jack of Clubs",23,[],,-10,9540,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Diamonds, 4 of Hearts, 9 of Clubs",21,"King of Diamonds, 3 of Spades, 7 of Clubs",20,[],,-10,9520,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Spades, 9 of Spades",19,"10 of Diamonds, 2 of Spades, Queen of Diamonds, Ace of Hearts",23,[],,-10,9500,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Clubs, 5 of Spades, Queen of Clubs",18,"7 of Diamonds, 4 of Spades, 7 of Diamonds",18,[],,0,9500,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Diamonds, 3 of Hearts, 5 of Spades, 4 of Clubs, 2 of Spades",17,"6 of Clubs, 5 of Hearts, Queen of Diamonds",21,[],,40,9520,20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, 3 of Hearts, 7 of Hearts",20,"4 of Hearts, 5 of Diamonds, 6 of Hearts, 5 of Clubs",20,[],,0,9520,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, 10 of Diamonds",20,"5 of Clubs, Queen of Clubs, 3 of Spades",18,[],,-10,9500,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, King of Diamonds, 8 of Spades, Ace of Clubs",23,"King of Spades, 9 of Spades",19,[],,20,9510,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Diamonds, 8 of Spades",18,"7 of Clubs, 6 of Clubs, 2 of Spades, 8 of Spades",23,[],,-10,9490,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 7 of Hearts",17,"8 of Spades, King of Clubs",18,[],,20,9500,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Clubs, 3 of Spades, Ace of Spades, 5 of Clubs",21,"4 of Hearts, Queen of Hearts, 5 of Diamonds",19,[],,-10,9480,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Diamonds, Jack of Spades",21,"8 of Spades, 7 of Spades, 3 of Diamonds",18,[],,-10,9460,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Spades, 6 of Clubs",17,"King of Hearts, 7 of Spades",17,[],,0,9460,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 2 of Clubs, 2 of Hearts, 10 of Diamonds",24,"10 of Diamonds, 9 of Hearts",19,[],,20,9470,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, Queen of Spades",20,"Jack of Diamonds, Jack of Hearts",20,[],,0,9470,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, 8 of Diamonds, King of Hearts",24,"9 of Hearts, Queen of Spades",19,[],,20,9480,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Hearts, King of Diamonds, 6 of Diamonds",21,"8 of Hearts, 9 of Spades",17,[],,-10,9460,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Spades, King of Diamonds, 8 of Clubs",20,"7 of Spades, 9 of Hearts, 2 of Clubs",18,[],,-10,9440,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, 4 of Clubs, 4 of Diamonds",17,"Queen of Hearts, 2 of Hearts, 4 of Hearts, King of Spades",26,[],,-10,9420,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Diamonds, 5 of Spades, 4 of Diamonds",18,"5 of Clubs, 8 of Hearts, 8 of Hearts",21,[],,20,9430,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Diamonds, 6 of Diamonds, King of Diamonds, Ace of Diamonds",24,"2 of Clubs, King of Spades, Queen of Diamonds",22,[],,0,9430,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Hearts, 7 of Hearts",17,"3 of Clubs, King of Diamonds, Queen of Spades",23,[],,-10,9410,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Hearts, 8 of Diamonds, King of Clubs",22,"4 of Spades, 2 of Clubs, Jack of Diamonds, Ace of Hearts",17,[],,20,9420,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Diamonds, 10 of Clubs, 3 of Spades",18,"2 of Hearts, 10 of Hearts, 3 of Diamonds, 6 of Spades, Ace of Hearts",22,[],,-10,9400,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Clubs, 9 of Clubs, 8 of Clubs, Ace of Hearts",23,"3 of Spades, 10 of Diamonds, 4 of Spades",17,[],,20,9410,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Diamonds, 2 of Hearts, 7 of Clubs, Ace of Diamonds, 8 of Clubs",21,"3 of Clubs, 4 of Hearts, Ace of Diamonds",18,[],,-10,9390,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Jack of Spades",18,"Ace of Spades, 10 of Clubs",21,[],,20,9400,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"2 of Hearts, King of Hearts, 9 of Hearts",21,"Jack of Clubs, Jack of Spades",20,[],,-10,9380,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Clubs, 9 of Diamonds",20,"Jack of Diamonds, 6 of Spades, 3 of Hearts",19,[],,-10,9360,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 4 of Spades, 8 of Hearts",18,"7 of Spades, 6 of Diamonds, 4 of Diamonds",17,[],,-10,9340,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, Jack of Spades, Ace of Clubs, Ace of Diamonds, Ace of Hearts",27,"Ace of Hearts, 9 of Diamonds",20,[],,20,9350,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 5 of Spades, 4 of Clubs",19,"2 of Spades, 3 of Spades, King of Clubs, 6 of Diamonds",21,[],,20,9360,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Spades, 2 of Diamonds, Jack of Diamonds",22,"7 of Diamonds, 5 of Diamonds, 3 of Clubs, 3 of Spades",18,[],,20,9370,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 8 of Clubs, 4 of Diamonds",18,"4 of Clubs, Jack of Hearts, 9 of Diamonds, Ace of Spades",24,[],,-10,9350,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, 4 of Spades, 10 of Hearts",20,"5 of Hearts, Jack of Clubs, 2 of Spades",17,[],,-10,9330,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Clubs, 8 of Spades, 10 of Diamonds",25,"5 of Hearts, 9 of Spades, 8 of Clubs",22,[],,0,9330,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Hearts, King of Spades",21,"8 of Hearts, 5 of Hearts, 5 of Hearts",18,[],,-10,9310,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 9 of Clubs, Jack of Clubs",25,"Jack of Spades, 4 of Spades, 8 of Diamonds",22,[],,0,9310,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Hearts, 10 of Clubs, 7 of Clubs",23,"3 of Hearts, 3 of Diamonds, 9 of Spades, 9 of Clubs",24,[],,0,9310,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Spades, 10 of Hearts",20,"Queen of Hearts, Jack of Hearts",20,[],,0,9310,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Jack of Diamonds, Queen of Hearts",20,"4 of Clubs, 3 of Clubs, 8 of Diamonds, 2 of Hearts",17,[],,-10,9290,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"7 of Hearts, 10 of Spades",17,"Jack of Clubs, 6 of Clubs, King of Hearts",26,[],,-10,9270,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Diamonds, Ace of Clubs",17,"9 of Spades, 7 of Clubs, 7 of Clubs",23,[],,-10,9250,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"King of Clubs, 3 of Hearts, 10 of Hearts",23,"9 of Diamonds, Queen of Diamonds",19,[],,20,9260,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, 10 of Clubs, 5 of Diamonds",20,"5 of Diamonds, 7 of Diamonds, 7 of Diamonds",19,[],,-10,9240,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Hearts, 2 of Diamonds, 2 of Diamonds, Jack of Clubs",24,"9 of Diamonds, 5 of Clubs, Queen of Clubs",24,[],,0,9240,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Queen of Clubs, 3 of Clubs, King of Hearts",23,"King of Spades, 6 of Clubs, 7 of Hearts",23,[],,0,9240,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, 8 of Hearts, 10 of Diamonds",22,"9 of Spades, 7 of Diamonds, Queen of Clubs",26,[],,0,9240,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"Ace of Clubs, Jack of Spades",21,"2 of Spades, 3 of Hearts, Ace of Hearts, 5 of Clubs",21,[],,0,9240,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Spades, Ace of Diamonds, 3 of Clubs",19,"King of Hearts, 2 of Clubs, 9 of Spades",21,[],,20,9250,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"8 of Hearts, Jack of Clubs",18,"2 of Spades, King of Hearts, Ace of Clubs, 7 of Diamonds",20,[],,20,9260,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"6 of Clubs, 5 of Clubs, 9 of Clubs",20,"3 of Hearts, 4 of Spades, Ace of Clubs",18,[],,-10,9240,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Spades, Queen of Spades, Jack of Clubs",24,"6 of Clubs, Jack of Clubs, 3 of Diamonds",19,[],,20,9250,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Spades, King of Spades",20,"10 of Hearts, 10 of Hearts",20,[],,0,9250,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"3 of Spades, Queen of Clubs, 7 of Clubs",20,"2 of Spades, Queen of Spades, Queen of Hearts",22,[],,-10,9230,-20,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"10 of Clubs, 4 of Spades, Ace of Spades, 6 of Hearts",21,"Ace of Clubs, 10 of Spades",21,[],,0,9230,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"5 of Hearts, 10 of Clubs, 7 of Clubs",22,"Ace of Diamonds, 10 of Diamonds",21,[],,20,9240,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Diamonds, Queen of Diamonds, 8 of Clubs",22,"3 of Diamonds, Queen of Diamonds, Queen of Spades",23,[],,0,9240,-10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"9 of Clubs, 4 of Clubs, Jack of Spades",23,"King of Hearts, Queen of Hearts",20,[],,20,9250,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
"4 of Clubs, 6 of Hearts, 4 of Clubs, 10 of Diamonds",24,"Jack of Diamonds, Queen of Diamonds",20,[],,20,9260,10,strat1
Dealer Hand,Dealer Hand Value,Player Hand,Player Hand Value,Split Hand,Split Hand Value,Profit,Balance,Revenue,Strategy
